,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,publishedDayName,durationSecs,tagCount
245,ScKw6ecEqC8,Guy Skills,DON'T Ever Do This | #GuySkills,"With thorough research and also with the TIPS that i followed to avoid being shy and to be an extrovert and mingle with almost everyone, I guyskills give you #GSarmy, this video as a gift in order to avoid being shy in public and eventually losing all the opportunities that you wish you scored, such as
: Talking to an opposite Gender
: Talking while in a crowd
: Stage fear

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-18 10:15:01+00:00,"['how to overcome shy', 'how to overcome shyness and social anxiety', 'overcome shyness', 'overcome shyness subliminal', 'overcome shy bladder', 'overcome being shy', 'how to overcome shy bladder syndrome', 'introvert', 'extrovert', 'shy', 'confident', 'shyness']",342.0,45.0,0.0,1.0,PT6M3S,hd,false,True,Sunday,363,12
246,23J4BJJczkg,Guy Skills,EPIC Mobile Photography BATTLE | #searchforjudge,"Hey guys whats'up.
In this video we thought of giving you the best entertainment out of photography. So we decided to split ourselves into two teams and set timer for 10 minutes for clicking pictures in three topics namely:
1). Street View
2). Portrait
3). Reflection
The team to compete and win in the toss goes first for clicking the pictures.
We approached two commoners for judging the photographs, with the third and the final judge being YOU #GSarmy.
we'll be posting the pictures in our
 @guyskills2k19
instagram:
https://www.instagram.com/guyskills2k19/
.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-11 10:30:00+00:00,"['photography', 'photo', 'photo war', 'photography war', 'photography competition', 'best photo wins', 'mobile photography', 'photo warrior', 'photography competition 2020', 'photography competition tips', 'photography competition 2020 india', 'photography competition show', 'photography ideas for competition']",477.0,69.0,0.0,30.0,PT12M14S,hd,false,True,Sunday,734,13
247,Hd2-TYXhDhs,Guy Skills,Insane DODGEBALL in Public | Last One Standing WINS!,"We decided to play dodgeball(kings) in public with a lot of embarrassment
and a lot of scoldings from the public, but we still played till the last one stays who eventually is the WINNER. Stay till the end and watch the entire video to see who won the game and more fun on the WAY. 


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-10-04 07:24:41+00:00,"['we could play dodgeball', 'kings game', 'dodgeball game', 'dodgeball thunderdome', 'dodgeball rules', 'dodgeball best plays', 'dodgeball in public', 'dodgeball in school', 'dodgeball', 'dodgeball challenge', 'dodgeball circle', 'dodgeball city', 'dodgeball epic dodges', 'dodgeball endings', 'dodgeball extreme', 'dodgeball cartoon', 'dodgeball fights', 'dodgeball funny moments', 'dodgeball in chennai']",857.0,128.0,0.0,27.0,PT14M44S,hd,false,False,Sunday,884,19
248,pecSFxZEIRU,Guy Skills,Top 5 Natural Foods High In Protein | NO Supplements,"What is up you guys! It's your boy GuySkills and today we are gonna be looking at some of the best cheap and affordable but totally protein enriched foods that can be an alternative for supplements if you are a person who workouts. We went for purchasing those stuff to prove it to you guys that it is totally affordable for a month's expense but we were totally thrown and hit with awkward looks all around XD, and we were forced to restrict the footages. Hope you Guys enjoy.
#GSarmy
.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-09-27 09:32:40+00:00,"['natural protein foods', 'natural protein foods in tamil', 'natural protein foods for muscle growth', 'natural protein foods for bodybuilding', 'gym natural protein foods', 'top 5 natural protein foods', 'natural veg protein foods', 'protein rich natural foods']",433.0,60.0,0.0,6.0,PT5M11S,hd,false,True,Sunday,311,8
249,7lMDHmz1EKw,Guy Skills,FUN Challenge - WINNER Gets The MONEY,"So I kept getting a positive feedback towards uploading #FUN and #CHALLENGE stuff, So this is one such stuff in which i decided to impose a challenge between 2 teams ,
TEAM 1 : Guyskills 2.0
TEAM 2 : Edhirtha Erinjiruva ... XD
Two rounds, the team to win both the challenge rounds gets the MONEY !!!
The first #Challenge is ,
Both the competitors must keep starring each other for however long it takes before any one team blinks.

The second #Challenge is ,
The two winners from the first challenge must keep standing still before any one of the competitor moves.

So until next video
stay tuned , 
ENJOY !!!



follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2020-09-20 07:07:31+00:00,"['challenge video', 'challenge accepted', 'a challenge video', 'a challenger approaches', 'challenge boy', 'money challenge', 'winner gets money', 'winner gets the money', 'guyskills challenge', 'challenge 2020', 'a challenge promo', 'new challenge', 'youtube challenge']",696.0,93.0,0.0,9.0,PT10M12S,hd,false,True,Sunday,612,13
250,opWSvWfC8I4,Guy Skills,Insane HIDE and SEEK In Public - PART-2,"THANK you all guys for all your love for the part 1.
Alot of you have been asking me to upload the part 2,  and here it goes
XD.
Keep showing us the love
#GSarmy






follow us:
instagram:
https://www.instagram.com/guyskills2k19/


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber




love you all so much!!!!!!",2020-09-13 10:34:39+00:00,"['hide and seek story', 'hide and seek game', 'hide and seek challenge', 'hide and seek song', 'hide and seek as gaming', 'hide and seek gameplay', 'epic hide and seek', 'we played hide and seek', 'part 2', 'part II']",642.0,88.0,0.0,13.0,PT6M23S,hd,false,True,Sunday,383,10
251,KuCmMqi9d4U,Guy Skills,Extreme HIDE and SEEK In Public,"WE decided to play an extreme game of HIDE and SEEK in public 
and to our surprise everybody came out and started watching us and started helping the catcher XD
50 likes on this video and i'll upload the part II.
_______________________________________________

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-09-06 10:59:05+00:00,"['we played hide and seek', 'hide and seek challenge', 'hide and seek game', 'hide and seek', 'hide n seek', 'hide and seek in public']",1411.0,193.0,0.0,9.0,PT8M36S,hd,false,True,Sunday,516,6
252,9jGVX_hYtKg,Guy Skills,How to START DOING PUSH UPS from Beginner to Expert (in 10 minutes) | Build Epic CHEST | Guyskills,"These basic steps are gonna push you to be able to do military push ups easily and effectively.
These three simple steps will help you a lot to help your chest get the formation and hence the muscle.


follow us:
instagram:
https://www.instagram.com/guyskills2k19/


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber






love you all so much!!!!!!",2020-08-30 08:08:32+00:00,"['how to do push ups for beginners', 'how to do push ups for girls', 'how to do push ups easily', 'how to do push ups for beginners girls', 'how to do push ups correctly', 'how to do push ups at home', 'how to do push ups at home for beginners', 'how to do push ups beginners', 'how to do push ups body building', 'how to do push ups correctly for female', 'how to do 100 push ups a day', 'how to do push ups easily for beginners']",436.0,56.0,0.0,6.0,PT5M38S,hd,false,True,Sunday,338,12
253,9QhcJClCH6E,Guy Skills,Asking GIRLS How To Text Them (THIS IS WHAT HAPPENED) | Hear it from the GIRLS itself | Guyskills,"We all have this problem and fear on "" HOW TO TEXT HER? WILL SHE TAKE ME WRONG"" To answer questions like these, Ive taken an effort along with my friend and asked different girls on  "" HOW WOULD THEY WANT THEIR GUY FRIENDS or BOY FRIENDS"" to text them and here are some of those interesting and surprising replies i got XD...!!!
.
 Also i would like to thank all those girls who took this easily and were really sportive enough to take time and reply for those texts , SHOUT OUT TO YOU GIRLS.






follow us:
instagram:
https://www.instagram.com/guyskills2k19/


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber








love you all so much!!!!!!",2020-08-23 11:14:33+00:00,"['how to text girls like a pro', 'deep secrets', 'how to text girls on instagram', 'how to text girls in high school', 'how to text girls on snapchat', 'how to text crush girl', 'how to text crush girl for the first time', 'how to text crush without being annoying', 'how to text crush first', 'how to text crush without being awkward', 'how to text your crush alpha m', 'how to text your crush after rejection', 'how to text your crush without being boring', 'how to text your crush examples']",869.0,95.0,0.0,14.0,PT7M30S,hd,false,True,Sunday,450,14
254,3YUcBMkUb6A,Guy Skills,The ultimate How To Overcome DEPRESSION | Overtaking SUICIDAL thoughts | Guyskills,"So as teenagers and early adults we all might be in a state were we think we are mindfully happy right now, but we are destroying ourselves is the true nature. We might be avoiding people, thinking that being alone will make you more savage and swag but in reality it is killing your brain. IN THIS VIDEO ive got you guys covered with little things that will make big changes in your brain which helps you to come out of depression easily.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-08-16 10:27:36+00:00,"['how to come out of depression', 'how to come out of depression and anxiety', 'how to come out of depression and overthinking', 'how to come out of depression after breakup', 'how to come out of depression at home', 'how to come out of depression and negative thoughts', 'how to come out of depression and stress', 'how to come out of depression in english', 'how to come out of depression quickly']",419.0,60.0,0.0,8.0,PT11M53S,hd,false,True,Sunday,713,9
255,rwVa7rMNozc,Guy Skills,UTP Universiti Teknologi PETRONAS | Formula Cars | University REVIEW | College Review | Guyskills,"This Video is in a tribute form also in a REVIEW from a student's side regarding the greatest university in Malaysia,
the UTP (Universiti Teknologi PETRONAS) 
For more details and admissions, visit their website:
https://www.utp.edu.my/Pages/Admission.aspx
________________________________________________
follow us:

-------------------------------------------------------------------------------
instagram:
https://www.instagram.com/guyskills2k19/


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber




love you all so much!!!!!!",2020-08-09 10:33:42+00:00,"['college review', 'university reviewUTP', 'university review', 'UTP', 'universiti teknologi petronas', 'malaysia', 'university technology petronas malaysia', 'petronas university of technology malaysia']",404.0,49.0,0.0,5.0,PT5M27S,hd,false,True,Sunday,327,8
256,oZzfPsLACew,Guy Skills,My Body TRANSFORMATION MOTIVATION | Beating The INSECURITIES | #GSarmy,"GUYS the wait is OVER!!!!
The video that a LOT OF YOU GUYS ASKED FOR !!!
The simplest way to beat your insecurities is to focus on you cuz none else is going to do that for you.
I made this video having you guys as my support system ...
With so much love i believe this video with my efforts is a bit motivating for whatever is that you seek for. 
All the very best, and stay tuned for more.
_____________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber



love you all so much!!!!!!",2020-08-02 10:37:48+00:00,"['motivational video', 'motivation', 'motivation status', 'whatsapp status', 'motivational story', 'motivational body transformation', 'body transformation india', 'body transformation at home', 'body transformation fat to fit', 'body transformation girl', 'body transformation guy', 'body transformation workout', 'body transformation 1 year', 'body transformation song', 'body transformation abs', 'motivational attitude', 'workout motivation songs', 'workout motivation', 'workout motivation status', 'workout at home']",1516.0,132.0,0.0,31.0,PT2M34S,hd,false,True,Sunday,154,20
257,3zuk5JFDXDI,Guy Skills,Basic Dance Steps for EVERYONE | How To DANCE at a Wedding | LEARN to DANCE | Guyskills,"Ever felt awkward when being called for a DANCE???
Well not anymore. We've Got your back XDDDD...

We Have used two songs 
Endrendrum punnagai
and 
Vaathi coming
to establish simple steps for both slow paced and fast paced songs.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


THE BLOG ABOUT EGO AND ATTITUDE AND HOW TO TREAT IT(ft Dr. Strange) !!!
https://thefanaticinupsidedown.blogspot.com/2020/05/try-out-eggos-not-egos.html

love you all so much!!!!!!",2020-07-26 10:46:09+00:00,"['how to dance', 'how to dance step by step', 'how to dance for beginners', 'how to dance hip hop', 'how to dance at home', 'how to dance any song', 'how to dance at a wedding', 'how to dance at a club', 'how to dance beginners', 'how to dance basic', 'how to dance choreography', 'how to dance classic', 'how to dance easy', 'how to dance easily', 'how to dance easy steps']",874.0,132.0,0.0,23.0,PT11M52S,hd,false,False,Sunday,712,15
258,E7l6poBNFFY,Guy Skills,5 EVERYDAY Things that will PERMANENTLY Make You UGLY | Do these To Stop Being UGLY | Guyskills,"In this video i have Decrypted the most effective codes for you to strart following to stop being UGLY. Follow these simple steps to stop being UGLY.


follow us:

instagram:
https://www.instagram.com/guyskills2k19/


subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber




love you all so much!!!!!!",2020-07-19 11:04:33+00:00,"['5 things making you ugly', 'ugly habits', 'bad habits', 'bad habits for girls', 'being ugly with acne', 'being ugly', 'being ugly in middle school', 'being ugly friend', 'from being ugly to pretty', 'stop being ugly', 'becoming hot']",451.0,72.0,0.0,11.0,PT8M30S,hd,false,True,Sunday,510,11
259,XX-OgHJdpyY,Guy Skills,RECREATING CELEBRITY OUTFITS | Trying Out Iconic Celebrity Outfits | Tamil ACTORS Outfits| Guyskills,"First and a new try in trying out south indian Tamil Actors outfits
I have tried out outfits of the most famous actors in tamil industry
and also have spotted out the possible mistakes of those outfits and correcting them too!!!


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

Please do support for this new content and also subscribe for more such content XD
love you all so much!!!!!!",2020-07-12 10:24:37+00:00,"['recreating celebrity outfits royale high', 'recreating celebrity outfits india', 'recreating celebrity outfits buzzfeed', 'recreating celebrity outfits walmart', 'recreating celebrity outfits kollywood', 'kollywood actors', 'KollyWood actors', 'actors outfits', 'celebrity fans', 'inspiration']",1039.0,106.0,0.0,18.0,PT7M12S,hd,false,True,Sunday,432,10
260,kbXaFQ_K0xg,Guy Skills,How To Handle Embarrassment | How To Handle AWKWARD Situations! | Awkwardness Into CONFIDENCE!,"We've all been in situations of embarrassment and awkwardness!
Ever wondered how good it would be if you had any tricks to overcome those awkward situations and become instantaneously confident?
Some Awkward situations such as...
*Getting your pants ripped in front of your friends
*Having a stinky breath
*Encountering silent crowd
...and many more...
.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!
#roadto600
#GSarmy",2020-07-04 11:44:44+00:00,"['awkward situations with your parents', 'awkward situations with your boyfriend', 'awkward situation for girls', 'awkward situation with your girlfiend', 'awkward situations at school', 'stinky breath girl', 'stinky breath solution', 'stinky breath kiss', 'stinky breath challenge', 'bts jimin pants torn', 'torn pants funny', 'embarrassment motivation', 'embarrassment at school']",711.0,85.0,0.0,8.0,PT11M24S,hd,false,True,Saturday,684,13
261,z0oWt3nehQw,Guy Skills,6 Secrets To IMPRESS anyone | How To Be MORE Confident TODAY! | BOOST Your Confidence | #Guyskills,"Did you know that there are certain simple psychological tricks to impress anyone and become INSTANTLY Confident? 
Here are some really simple tricks to get on with!!!
.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
#GSarmy",2020-06-27 11:36:04+00:00,"['how to impress anyone by talking', 'how to impress anyone be natural', 'how to impress anyone on chatting', 'how to impress anyone in english', 'impress by talking', 'confidence booster', 'how to increase confidence', 'how to become confident', 'stage fear', 'eliminate stage fear']",345.0,50.0,0.0,9.0,PT5M49S,hd,false,True,Saturday,349,10
262,7v2nzUxMOdA,Guy Skills,Best Shirt & Pant Combinations For Men 2020 | Best OUTFITS For Men | Men's Fashion & Style 2020,"Hey GSarmy! How are y'all doing?
This video is for people who are trying to improve their style appeal to a whole new level... This video is based on a universal colour chart. so dont you guys worry wondering if it would fit you or not. Love you all so much
Road to 600 subscribers...
#GSarmy is the strongest XD

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-06-19 10:38:11+00:00,"['pant shirt combination', 'shirt pant combination', 'best combination', 'style matches', 'best dress matches', 'colour chart', 'color chart', 'style chart', 'fashion 2020', 'style 2020 man', 'style 2020 movie', 'style 2020 girl', 'new dressing style 2020', '2020 dress style', 'style 2020 fashion', 'style 2020 fashion trends']",829.0,91.0,0.0,18.0,PT5M30S,hd,false,False,Friday,330,16
263,YLnrww5YdYk,Guy Skills,Once in a lifetime happenings | #luckypeople #caughtoncamera | Guyskills,"We are gonna be showing you some things that can be experienced by very lucky people... if you have any experiences as such, comment down below.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


THE BLOG ABOUT EGO AND ATTITUDE AND HOW TO TREAT IT(ft Dr. Strange) !!!
https://thefanaticinupsidedown.blogspot.com/2020/05/try-out-eggos-not-egos.html

love you all so much!!!!!!",2020-06-07 10:17:57+00:00,"['lucky people', 'once in a lifetime things', 'really rare happenings', 'caught on camera', 'top 5', 'top 10', 'guyskills', 'blessed people', 'luckiest moments']",566.0,56.0,0.0,3.0,PT5M44S,hd,false,False,Sunday,344,9
264,xFuwvNHTbP0,Guy Skills,WARNING! Are you emotionally stable? | #challenge #dare | Guyskills,"Hey guys , how y'all doing in your quarantine. This must be the best time for you to analyze your emotional strengths and weakness. Watch till the very end to make sure you are getting every point, You dont wanna play with emoitons. XD

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


THE BLOG ABOUT EGO AND ATTITUDE AND HOW TO TREAT IT(ft Dr. Strange) !!!
https://thefanaticinupsidedown.blogspot.com/2020/05/try-out-eggos-not-egos.html

love you all so much!!!!!!",2020-06-03 13:06:06+00:00,"['emotions', 'emotionally strong', 'emotionally weak', 'cheated', 'relationships', 'humanity', 'emotional strength', 'become emotionally strong', 'how to emotionally strong', 'be emotionally strong']",545.0,64.0,0.0,5.0,PT5M51S,hd,false,True,Wednesday,351,10
265,DA8th2i4uWg,Guy Skills,Secrets to become a PRO in Pubg | #tips #tricks #season13 #guyskills,"Hey guys.
Welcome back to another video. In this video we have discussed about some of the proved facts and tricks to follow to become a PRO Player in Pubg.
We have divided this video in to three sessions for your comfort, namely
1). Strategy.
2). Weapons.
3). Secret settings
To master your game play....
Try these tricks and let us know how much you have improved.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-05-21 05:42:53+00:00,"['pubg mobile', 'pubg lite', 'season 13', 'pubg season 13', 'pubg game', 'pro in pubg', 'pro in pubg tips', 'pubg training', 'how to be pro in pubg', 'pubg pro', 'tips for pro in pubg', 'secrets in pubg', 'girl pro in pubg', 'hacker vs pro in pubg']",165.0,31.0,0.0,4.0,PT4M53S,hd,false,True,Thursday,293,14
266,VKyrg5RM5fk,Guy Skills,Secrets to think like the professor |#moneyheist |#lacasadepapel |#elprofessor,"We all would have been very much inspired with the way professor takes the heist to a whole new level...
And that is why we have decided to show you guys how the professor manages to lift up the tiniest of all the details in the heist...
only with the 6 tips that ive told in this video, we all can start thinking like the professor.... Let it be business, problems, whatever it is....

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-04-14 07:05:13+00:00,"['money heist', 'la casa de papel', 'season 4', 'el professor', 'the professor', 'alvaro morte', 'think like the professor', 'mind behind the heist', 'how to think better', 'thinking skills']",2873.0,113.0,0.0,9.0,PT7M1S,hd,false,False,Tuesday,421,10
267,U6T2gC9hgSw,Guy Skills,Secrets to gain muscles | bulking tips | GuySkills - Fitness,"JUST TWO SIMPLE THINGS TO FOCUS ON
1. FOOD:
     eat based on the timings throughout the day, the meals that i've informed        about in the video.
2. WORKOUT TYPES:
     remember, ""less weight:more reps"", is shredding and ""more weight:less reps"" is adding.

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-03-15 12:43:10+00:00,"['gain muscle', 'add muscle mass', 'add muscle', 'increase muscle', 'how to get huge', 'how to get massive', 'rock workout routine', 'dwayne the rock jhonson workout', 'bulking tips', 'how to bulk']",214.0,32.0,0.0,1.0,PT8M2S,hd,false,True,Sunday,482,10
268,_guGZwJ_-x4,Guy Skills,Top 5 Interview Mistakes MOST people make|(How to fix them)#guyskills#interview#job|Interview  tips,"In this video i've given a brief explanation on how to be show stealer in an interview.
Also some mistakes to be avoided
starting with
1). Time
2). Watch
3). Research
4). Talking / Cussing
5). Outfit
******BONUS******

lets nail this job interview then... shall we? 

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-03-08 07:30:40+00:00,"['interview questions', 'interview videos', 'interview preparation', 'interview attitude', 'an interview', 'interview body language', 'mel b interview', 'class interview', 'how to interview', 'interview for freshers', 'confidence in interview', 'how to get a job', 'hot attitude', 'how to get a job in google', 'how to nail an interview']",240.0,40.0,0.0,1.0,PT2M54S,hd,false,True,Sunday,174,15
269,DoAb7XXYDh8,Guy Skills,Tests to find how fit you are by athletes | how fit are you | test with guyskills,"IN THIS VIDEO WE HAVE EXPLAINED IN A VERY SIMPLE WAY ON HOW TO CALCULATE YOUR FITNESS LEVELS.
YOUR BODY FITNESS IS GENERALLY CLASSIFIED BASED ON :
  1.          RELATIVE STRENGTH - the weight/strength you can lift or produce                                compared to your body size.
  2.          MUSCULAR ENDURANCE/STAMINA - number of repetitive contractions or workouts you can without your muscles getting tired.
  3.          POWER - the basic jumpstart or headstart you can produce from your body in the very beginning.

TEST -1 : BODY WEIGHT SQUATS
TEST -2 : PLANK
TEST -3 : PUSH UPS
TEST -4 : BURPEES



music:
------------------------------------------------------------------------------
Wait For Me - Jeff II https://youtu.be/YuBBSQI2XDQ
Creative Commons Attribution
Free Download / Stream: https://bit.ly/wait-for-me-jeff-ii
Music promoted by Audio Library https://youtu.be/wVdnM1hWlwU
-------------------------------------------------------------------------------",2020-03-01 09:15:06+00:00,"['am i fit', 'how fit am i', 'fitness tests', 'how fit am i test', 'fitness test in gym', 'check my fitness', 'at home', 'fitness test at home', 'basic fitness test', 'fitness test circuit', 'fitness test drills', 'fitnessgram', 'fitness for military', 'fitness for police', 'fitness test for athletes']",318.0,52.0,0.0,24.0,PT4M23S,hd,false,True,Sunday,263,15
270,KsDFFlxsTDE,Guy Skills,secrets style tips to look INSTANTLY HOT | #clothing #styletips,"you dont need to spend so much of your effort in looking good,
cuz we are up with these simple tips to look instantly hot and rock solid...
wait for the bonus!


follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!

pics from
pixabay- https://pixabay.com/
unsplash- https://unsplash.com/
pexels- https://www.pexels.com/

music from
zedge- https://www.zedge.net/",2020-02-16 06:42:46+00:00,"['style', 'stylehacks', 'trending', 'look hot', 'look manly', 'look sexy', 'how to look hot', 'look slim', 'look big', 'gym', 'style with passion', 'style hair', 'hot', 'look hot hacks', 'look hot for back to school', 'look hot on a budget', 't shirt', 'flannel', 'suspender suits']",150.0,28.0,0.0,1.0,PT2M30S,hd,false,True,Sunday,150,19
271,0g1cvdlO1Nk,Guy Skills,How to reduce love handles | hip fat | #lovehandles | #size0,"from now on, you know how much easy it is to lose love handles/ hip fat without crunchy workouts and tiring sessions... but just as you go...

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_h...

love you all so much!!!!!!




thumbnail :
Photo by Ehimetalor Unuabona on Unsplash
Photo by Colin Watts on Unsplash",2020-02-09 06:22:45+00:00,,944.0,68.0,0.0,5.0,PT5M20S,hd,false,True,Sunday,320,0
272,96A1dqECBFs,Guy Skills,How to save yourself from Corona | #deadly #but #fun | Guyskills,"global climatic change:

https://www.youtube.com/watch?v=w1lC5QbBP_s&t=128s

lets punch this Novel Corona right in its face... shall we 

precautions:
wear masks
avoid touching anything with bear hands in public
cover your nose

follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber

love you all so much!!!!!!",2020-02-02 06:58:18+00:00,,222.0,46.0,0.0,2.0,PT5M10S,hd,false,True,Sunday,310,0
273,P2GRPQtPa_M,Guy Skills,Secrets to become the Alpha in a Room |#lead #man #alphamale #badass,"You might be wondering, why you were'nt paid attention in the room.
Well not anymore, cuz now we have 5 simple ways to gain attention from the crowd without hustle ....

1. Smile & mingle
2. Explore and find out, in what  you are good at
3. Smile or interact in case of an accidental eye contact
4. Proper handshake
5. Dress hacks

follow us:

Instagram: 
https://instagram.com/guyskills2k19?i...

show the guyskills fam some
subscribe to us:
https://www.youtube.com/channel/UCH_h...

fat thor:
https://www.youtube.com/watch?v=waJH2ltaMmA

iron man:
https://www.youtube.com/watch?v=_T4AJ4B3T_8




from zedge:
pumped up kicks remix
flo rida ft. kesha ,Right Round",2020-01-19 09:36:10+00:00,"['alpha m', 'alpha male', 'alpha boy', 'leader', 'leader attitude', 'leadership', 'leader story', 'attract love', 'attraction potential', 'attractive body', 'hot', 'sexy', 'charming', 'alpha man', 'bgm', 'badass', 'become attractive', 'law of attraction', 'become super attractive', 'become a badass', 'swagaholic', 'teenage', 'adult', 'manly', 'guyskills']",443.0,33.0,0.0,2.0,PT4M11S,hd,false,True,Sunday,251,25
274,8qLGA0mbF-s,Guy Skills,How to get rid of addiction | #easy #addictionkillers #5easyways,"I bet you cant find any other simple and best addiction killers...
whatever addiction it maybe, say something regarding consuming, doing or getting involved into, we've got it all...

 follow us:
(in case you guys wanna personally DM us regarding any questions)

Instagram: 
https://instagram.com/guyskills2k19?i...

show the guyskills fam some love:
subscribe to us:
https://www.youtube.com/channel/UCH_h...

_____________________________________________________________
Track: Cartoon - Mas Y Mas (feat. Daniel Levi) [NCS Release]
Music provided by NoCopyrightSounds.
Watch:https://youtu.be/p0Bpkwvjeco
Free Download/Stream:https//ncs.io/CMasYMas
_____________________________________________________________",2020-01-12 09:43:21+00:00,"['drugs', 'addiction', 'come out', 'get out', 'help me', 'get rid of', 'addiction killers', 'how to overcome', 'phone addiction', 'alcohol addiction', 'smoking', 'overcoming addiction', 'get out of drugs', 'how to get out', 'social media addiction', 'cure addiction', 'stop porn', 'pornography', 'masturbation', 'masturbate addiction', 'health', 'educate', 'trend', 'viral', 'trending', 'how to', 'warning', 'best ways', 'top 5', '5 ways to escape', 'top 10', 'how to easy']",566.0,67.0,0.0,4.0,PT5M41S,hd,false,True,Sunday,341,32
